activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2018,549300WTZMQSET2VY242,46140,OK,40143,40143006707,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,1,95000.0,80.0,5.375,,3,,,,,,240,,,2,2,2,2,125000.0,1,3,3,5,1,,175,36,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,9320,25.13,65800,165,2799,3402,12
2018,549300WTZMQSET2VY242,46140,OK,40143,40143008900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Female,1,3,2,1,1,1,2,2,2,75000.0,95.0,4.625,0.652,2,3070.0,,990.0,,,360,,,2,2,2,2,75000.0,1,1,3,5,1,,30,30%-<36%,3,10,2,,,,,5,,,,,2,4,1,5.0,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,1,,,,,10,,,,3463,55.01,65800,74,625,1036,51
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007702,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,71,2,2,1,1,2,2,2,135000.0,97.75,5.25,1.224,2,5337.15,,1090.0,,1.45,360,,,2,2,2,2,145000.0,1,1,3,5,1,,74,20%-<30%,9,3,2,,,,,2,,,,,2,2,1,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,8653,22.22,65800,104,2029,2846,24
2018,549300WTZMQSET2VY242,46140,OK,40143,40143005805,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,1,2,1,1,1,2,2,2,265000.0,95.0,4.625,0.523,2,5733.07,,2984.29,1994.29,0.1,360,,,2,2,2,2,275000.0,1,1,3,5,1,,59,30%-<36%,3,10,2,,,,,5,,,,,2,4,2,27.0,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,7498,25.25,65800,110,1779,2414,29
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007413,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,205000.0,80.0,4.25,0.364,2,2916.0,,600.0,,50.0,240,,,2,2,2,2,255000.0,1,1,3,5,1,,49,39,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,3800,30.92,65800,124,1118,1426,33
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,1,1,2,2,2,155000.0,95.0,5.0,0.823,2,3442.94,,1185.94,195.94,0.11,360,,,2,2,2,2,165000.0,1,1,3,5,1,,42,44,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,8653,22.22,65800,104,2029,2846,24
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007629,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,225000.0,95.0,4.625,0.602,2,3250.25,,990.0,,0.4,360,,,2,2,2,2,235000.0,1,1,3,5,1,,66,42,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,3866,27.13,65800,126,840,997,25
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007516,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,3,1,1,2,2,2,135000.0,90.0,5.0,0.738,2,5157.73,,985.23,444.23,,360,,,2,2,2,2,155000.0,1,1,3,5,1,,44,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,1,,,,,10,,,,4687,22.47,65800,140,1452,1697,31
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007613,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,6,2,1,1,1,2,2,2,285000.0,95.0,4.375,0.42,2,3219.0,,990.0,,40.4,360,,,2,2,2,2,295000.0,1,1,3,5,1,,182,36,9,1,2,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,2993,22.15,65800,131,976,1177,39
2018,549300WTZMQSET2VY242,46140,OK,40143,40143001600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,6,2,2,1,1,2,2,2,75000.0,96.5,4.75,1.47,2,3997.95,,1101.0,,0.01,360,,,2,2,2,2,75000.0,1,1,3,5,1,,29,30%-<36%,1,10,1,14.0,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,,1,1,6,,,,,10,,,,4725,62.81,65800,52,759,1906,59
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007620,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,215000.0,96.5,4.75,1.345,2,7049.81,,990.0,,,360,,,2,2,2,2,215000,1,1,3,5,1,,62,37,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,,1,1,3,,,,,10,,,,5563,24.97,65800,98,1020,1682,30
2018,549300WTZMQSET2VY242,46140,OK,40143,40143006903,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,125000.0,91.961,4.875,0.704,2,5789.94,,965.0,,3.0,360,,,2,2,2,2,135000,1,1,3,5,1,,46,45,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,4112,23.44,65800,103,1146,1752,47
2018,549300WTZMQSET2VY242,46140,OK,40143,40143004900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,95000.0,96.499,4.75,1.463,2,4817.05,,990.0,,,360,,,2,2,2,2,95000,1,1,3,5,1,,38,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,3,,,,,10,,,,1962,43.07,65800,74,424,755,42
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007407,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,145000.0,90.0,4.75,0.642,2,3086.0,,990.0,,3.6,360,,,2,2,2,2,165000,1,1,3,5,1,,45,39,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,3147,23.58,65800,145,897,1109,15
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007413,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,145000.0,95.0,5.875,2.089,2,3780.0,,990.0,,,360,,,2,2,2,2,155000,1,1,3,5,1,,57,37,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,55-64,No,No,1,1,1,,,,,10,,,,3800,30.92,65800,124,1118,1426,33
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007635,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,32,1,2,2,2,405000.0,69.257,4.625,0.16,2,3446.0,,990.0,,,360,,,2,2,2,2,575000,1,1,3,5,1,,140,39,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,6213,12.62,65800,178,1920,2146,14
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007614,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,255000.0,62.5,4.5,0.659,2,2352.0,,915.0,,,180,,,2,2,2,2,405000,1,1,3,5,1,,249,<20%,9,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,2518,23.87,65800,200,698,856,39
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007609,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,1,6,2,1,1,1,2,2,2,115000.0,97.0,6.125,2.746,2,,,,,,360,,,2,2,2,2,115000,1,1,3,5,1,,37,30%-<36%,1,10,1,12.0,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,4615,57.75,65800,52,696,1018,37
2018,549300WTZMQSET2VY242,46140,OK,40143,40143003500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,165000.0,80.0,4.875,0.492,2,5423.0,,2939.0,1908.0,,360,,,2,2,2,2,215000,1,1,3,5,1,,49,45,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,<25,55-64,No,No,1,1,1,,,,,10,,,,2064,22.77,65800,89,682,1213,76
2018,549300WTZMQSET2VY242,46140,OK,40143,40143005300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,205000.0,95.0,4.99,0.7,2,3446.0,,990.0,,,360,,,2,2,2,2,215000,1,1,3,5,1,,86,38,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4672,19.35,65800,97,1615,2128,58
2018,549300WTZMQSET2VY242,46140,OK,40143,40143009402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,135000.0,80.0,4.75,0.394,2,2959.0,,990.0,,,360,,,2,2,2,2,165000,1,1,3,5,1,,85,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5257,15.73,65800,106,1689,2189,30
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007631,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,195000.0,80.0,4.125,0.26,2,3171.0,,990.0,,,180,,,2,2,2,2,235000,1,1,3,5,1,,128,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,3360,16.61,65800,186,1050,1218,35
2018,549300WTZMQSET2VY242,46140,OK,40143,40143003000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,75000.0,90.0,5.25,1.709,2,4624.64,,1281.89,291.89,29.9,360,,,2,2,2,2,85000,1,1,3,5,1,,37,42,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,3,,,,,10,,,,1919,25.07,65800,49,382,940,64
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007518,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,135000.0,97.0,5.875,1.601,2,3359.0,,990.0,,,360,,,2,2,2,2,145000,1,1,3,5,1,,62,20%-<30%,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,3679,29.76,65800,157,1052,1194,20
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007615,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,31,1,2,2,2,135000.0,78.538,4.5,1.587,2,6531.26,,2130.54,1140.54,7.3,180,,,2,2,2,2,175000,1,1,3,5,1,,91,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,3,,,,,10,,,,2401,27.91,65800,132,430,529,33
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007506,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,6,2,3,1,1,2,2,2,125000.0,100.0,4.75,0.587,2,5585.8,,735.8,,7.6,360,,,2,2,2,2,125000,1,1,3,5,1,,26,42,1,10,2,,,,,5,,,,,2,4,2,5.0,24.0,25.0,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,3437,26.94,65800,118,866,1175,17
2018,549300WTZMQSET2VY242,46140,OK,40143,40143004400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,1,115000.0,80.0,5.125,,3,,,,,,240,,,2,2,2,2,145000,1,3,3,5,1,,158,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,2526,18.57,65800,106,523,1151,53
2018,549300WTZMQSET2VY242,46140,OK,40143,40143003500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,215000.0,96.5,4.75,1.265,2,7227.11,,990.0,,,360,,,2,2,2,2,215000,1,1,3,5,1,,162,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,3,,,,,10,,,,2064,22.77,65800,89,682,1213,76
2018,549300WTZMQSET2VY242,46140,OK,40143,40143003600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,155000.0,80.0,4.375,0.625,2,3458.0,,1382.0,78.0,161.0,180,,,2,2,2,2,195000,1,1,3,5,1,,71,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,2201,17.08,65800,153,909,1185,76
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,185000.0,91.08,4.5,0.3,2,6355.0,,2128.5,1138.5,2.2,360,,,2,2,2,2,205000,1,1,3,5,1,,145,20%-<30%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,1,,,,,10,,,,2923,40.81,65800,77,481,1019,47
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007619,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,135000.0,93.056,4.625,1.222,2,5704.0,,990.0,,51.4,360,,,2,2,2,2,145000,1,1,3,5,1,,42,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,1,4,35-44,9999,No,,1,1,3,,,,,10,,,,3831,23.34,65800,116,1125,1584,39
2018,549300WTZMQSET2VY242,46140,OK,40143,40143001700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,1,1,2,2,2,95000.0,96.5,5.0,1.663,2,4683.31,,990.0,,25.02,360,,,2,2,2,2,95000,1,1,3,5,1,,31,39,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,3,,,,,10,,,,2606,31.77,65800,84,692,1239,66
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,185000.0,95.0,4.75,0.603,2,3030.0,,990.0,,0.05,360,,,2,2,2,2,195000,1,1,3,5,1,,83,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,2923,40.81,65800,77,481,1019,47
2018,549300WTZMQSET2VY242,46140,OK,40143,40143005200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,285000.0,80.0,4.625,0.167,2,3452.0,,990.0,,,360,,,2,2,2,2,355000,1,1,3,5,1,,94,44,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,2989,19.97,65800,148,893,1180,55
2018,549300WTZMQSET2VY242,46140,OK,40143,40143005808,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,1,2,1,1,1,2,2,2,225000.0,95.0,5.0,1.232,2,4707.0,,2130.0,1140.0,,360,,,2,2,2,2,245000,1,1,3,5,1,,99,43,3,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,1,,,,,10,,,,3115,28.67,65800,144,977,1145,23
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007515,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,135000.0,95.0,5.625,1.624,2,3084.0,,1300.0,,,360,,,2,2,2,2,145000,1,1,3,5,1,,36,47,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,4728,16.54,65800,138,1478,1742,32
2018,549300WTZMQSET2VY242,46140,OK,40143,40143004800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,65000.0,97.0,6.25,2.184,2,,,,,,360,,,2,2,2,2,75000,1,1,3,5,1,,36,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,4295,29.15,65800,72,1070,1953,63
2018,549300WTZMQSET2VY242,46140,OK,40143,40143005807,C,FSA/RHS:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,4,1,1,2,2,2,175000.0,98.383,5.125,1.214,2,4835.02,,990.0,,0.1,360,,,2,2,2,2,175000,1,1,3,5,1,,67,40,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,4,,,,,10,,,,13371,26.75,65800,132,3751,4492,13
2018,549300WTZMQSET2VY242,46140,OK,40143,40143006708,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,265000.0,80.0,4.25,-0.131,2,7672.55,,5194.8,3613.5,,360,,,2,2,2,2,325000,1,1,3,5,1,,132,20%-<30%,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,6782,13.49,65800,178,1844,2137,12
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007508,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,71,2,2,1,1,2,2,2,235000.0,90.0,4.75,0.99,2,8000.9,,990.0,,,360,,,2,2,2,2,265000,1,1,3,5,1,,95,30%-<36%,9,2,2,,,,,2,,,,,2,2,3,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,3,,,,,10,,,,6460,24.71,65800,158,1819,2158,27
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007638,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,1,2,1,1,1,2,2,2,345000.0,91.332,5.0,0.596,2,8676.92,,990.0,,17.32,360,,,2,2,2,2,385000,1,1,3,5,1,,183,42,1,9,2,,,,,2,,,,,2,2,5,,,,,1,5.0,,,,2,2,1,2,2,2,35-44,45-54,No,No,1,1,1,,,,,10,,,,4200,15.1,65800,256,1243,1418,23
2018,549300WTZMQSET2VY242,46140,OK,40143,40143005801,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,115000.0,100.0,4.75,0.434,2,5637.96,,404.11,,282.5,360,,,2,2,2,2,115000,1,1,3,5,1,,45,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,4309,28.85,65800,85,952,1553,43
2018,549300WTZMQSET2VY242,46140,OK,40143,40143006708,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,135000.0,96.5,4.75,1.25,2,4699.43,,990.0,,11.4,360,,,2,2,2,2,145000,1,1,3,5,1,,50,36,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,3,,,,,10,,,,6782,13.49,65800,178,1844,2137,12
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007518,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,165000.0,74.9,5.0,0.455,2,2996.8,,300.0,,4.1,360,,,2,2,2,2,215000,1,1,3,5,1,,66,20%-<30%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,55-64,9999,Yes,,1,1,1,,,,,10,,,,3679,29.76,65800,157,1052,1194,20
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007617,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,135000.0,96.842,6.125,2.309,2,,,1390.0,,,360,,,2,2,2,2,145000,1,1,3,5,1,,91,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,4173,47.95,65800,75,307,870,34
2018,549300WTZMQSET2VY242,46140,OK,40143,40143006907,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,2,1,1,2,2,2,125000.0,96.5,5.625,2.21,2,6080.93,,1390.0,,250.06,360,,,2,2,2,2,125000,1,1,3,5,1,,48,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,3053,39.8,65800,87,504,852,36
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007507,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,115000.0,95.0,5.0,1.481,2,4865.0,,700.0,,25.0,360,,,2,2,2,2,125000,1,1,3,5,1,,58,20%-<30%,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,<25,No,No,1,1,3,,,,,10,,,,3611,25.78,65800,113,998,1369,32
2018,549300WTZMQSET2VY242,46140,OK,40143,40143006708,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,125000.0,39.683,4.75,0.288,2,3158.0,,990.0,,35.0,360,,,2,2,2,2,315000,1,1,3,5,1,,118,20%-<30%,1,9,2,,,,,2,,,,,3,2,5,,,,,5,,,,,3,2,1,2,3,2,55-64,55-64,Yes,No,1,1,1,,,,,10,,,,6782,13.49,65800,178,1844,2137,12
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,135000.0,63.415,4.875,0.462,2,3380.5,,1095.0,,5.0,360,,,2,2,2,2,205000,1,1,3,5,1,,126,<20%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,8653,22.22,65800,104,2029,2846,24
2018,549300WTZMQSET2VY242,46140,OK,40143,40143006803,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,125000.0,80.0,5.0,0.539,2,2969.5,,990.0,,25.0,360,,,2,2,2,2,155000,1,1,3,5,1,,47,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,2627,36.89,65800,72,501,948,47
2018,549300WTZMQSET2VY242,46140,OK,40143,40143009402,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,125000.0,96.5,5.125,1.537,2,4329.31,,990.0,,,360,,,2,2,2,2,125000,1,1,3,5,1,,68,45,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,3,,,,,10,,,,5257,15.73,65800,106,1689,2189,30
2018,549300WTZMQSET2VY242,46140,OK,40143,40143007508,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,115000.0,72.222,4.75,0.298,2,2946.0,,990.0,,5.0,360,,,2,2,2,2,165000,1,1,3,5,1,,35,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,6460,24.71,65800,158,1819,2158,27
